event_id,date,site,event_datetime_utc,event_datetime_local,treatment,event_interaction,n_dolphins,n_dolphins_in_area,n_dolphins_interacting,dolphin_photoid,n_fishers_nets,n_fishers_line,fishers_number_tags,buzz_occurred,n_buzzes,fisher_success,n_nets_with_fish,n_fish_total,has_drone,event_number_in_drone,hydrophone_track_on_off,camera_photo,photoid_number,observation
20240529_095743_quarto,2024-05-29,quarto,2024-05-29T12:57:43Z,2024-05-29T12:57:43Z,cooperative,NA,1,1,1,NA,2,8,NA,FALSE,0,FALSE,0,0,TRUE,off,NA,NA,NA,NA
20240529_095840_quarto,2024-05-29,quarto,2024-05-29T12:58:40Z,2024-05-29T12:58:40Z,cooperative,NA,1,1,1,NA,1,8,NA,FALSE,0,FALSE,0,0,TRUE,off,NA,NA,NA,NA
20240529_100721_quarto,2024-05-29,quarto,2024-05-29T13:07:21Z,2024-05-29T13:07:21Z,cooperative,1,1,1,1,NA,1,5,NA,FALSE,0,FALSE,0,0,TRUE,off,on,NA,NA,NA
20240529_100804_quarto,2024-05-29,quarto,2024-05-29T13:08:04Z,2024-05-29T13:08:04Z,cooperative,1,1,1,1,NA,1,5,NA,FALSE,0,FALSE,0,0,TRUE,off,on,NA,NA,NA
20240529_101330_quarto,2024-05-29,quarto,2024-05-29T13:13:30Z,2024-05-29T13:13:30Z,cooperative,1,1,1,1,NA,2,7,NA,FALSE,0,FALSE,0,0,TRUE,off,on,NA,NA,NA
20240529_102227_quarto,2024-05-29,quarto,2024-05-29T13:22:27Z,2024-05-29T13:22:27Z,cooperative,1,1,2,1,NA,2,12,6,FALSE,0,FALSE,0,0,TRUE,off,off,NA,NA,NA
20240529_102412_quarto,2024-05-29,quarto,2024-05-29T13:24:12Z,2024-05-29T13:24:12Z,cooperative,2,1,2,1,NA,1,10,7,FALSE,0,FALSE,0,0,TRUE,off,On 149:10:24:05,NA,6619,NA
20240529_102509_quarto,2024-05-29,quarto,2024-05-29T13:25:09Z,2024-05-29T13:25:09Z,cooperative,2,1,2,1,NA,1,10,NA,FALSE,0,FALSE,0,0,TRUE,off,on,NA,NA,NA
20240529_102528_quarto,2024-05-29,quarto,2024-05-29T13:25:28Z,2024-05-29T13:25:28Z,cooperative,2,1,2,1,NA,1,10,NA,FALSE,0,FALSE,0,0,TRUE,off,on,NA,NA,NA
20240529_103353_quarto,2024-05-29,quarto,2024-05-29T13:33:53Z,2024-05-29T13:33:53Z,cooperative,2,1,2,1,NA,1,6,NA,FALSE,0,FALSE,0,0,TRUE,off,on,NA,NA,NA
20240529_103421_quarto,2024-05-29,quarto,2024-05-29T13:34:21Z,2024-05-29T13:34:21Z,cooperative,2,1,2,1,JH,1,7,21,FALSE,0,FALSE,0,0,TRUE,off,on,NA,NA,NA
20240529_103444_quarto,2024-05-29,quarto,2024-05-29T13:34:44Z,2024-05-29T13:34:44Z,cooperative,2,1,2,1,JH,2,7,4;7,FALSE,0,TRUE,2,2,TRUE,off,on,NA,NA,NA
20240529_103746_quarto,2024-05-29,quarto,2024-05-29T13:37:46Z,2024-05-29T13:37:46Z,cooperative,2,1,2,1,NA,2,9,7;4,FALSE,0,FALSE,0,0,TRUE,off,off:10:44:05,NA,NA,NA
20240529_104603_quarto,2024-05-29,quarto,2024-05-29T13:46:03Z,2024-05-29T13:46:03Z,cooperative,NA,1,2,1,NA,1,9,7,FALSE,0,FALSE,0,0,TRUE,off,off,NA,NA,NA
20240529_110727_quarto,2024-05-29,quarto,2024-05-29T14:07:27Z,2024-05-29T14:07:27Z,cooperative,3,1,1,1,10,2,5,6,FALSE,0,TRUE,1,2,TRUE,off,on,NA,6711,NA
20240529_111008_quarto,2024-05-29,quarto,2024-05-29T14:10:08Z,2024-05-29T14:10:08Z,cooperative,3,1,1,1,NA,3,5,7;4,FALSE,0,FALSE,0,0,TRUE,off,on,NA,NA,NA
20240529_111206_quarto,2024-05-29,quarto,2024-05-29T14:12:06Z,2024-05-29T14:12:06Z,cooperative,3,1,1,1,NA,2,6,4,FALSE,0,FALSE,0,0,TRUE,off,on,NA,NA,NA
20240529_111236_quarto,2024-05-29,quarto,2024-05-29T14:12:36Z,2024-05-29T14:12:36Z,cooperative,3,1,1,1,NA,2,6,NA,FALSE,0,FALSE,0,0,TRUE,off,on,NA,6742,NA
20240529_111416_quarto,2024-05-29,quarto,2024-05-29T14:14:16Z,2024-05-29T14:14:16Z,cooperative,3,1,1,1,NA,3,6,7;4,FALSE,0,TRUE,1,1,TRUE,off,on,NA,NA,NA
20240529_111445_quarto,2024-05-29,quarto,2024-05-29T14:14:45Z,2024-05-29T14:14:45Z,cooperative,NA,1,1,1,NA,1,6,6,FALSE,0,FALSE,0,0,TRUE,off,off:11:14:34,NA,6751,NA
20240529_111717_quarto,2024-05-29,quarto,2024-05-29T14:17:17Z,2024-05-29T14:17:17Z,cooperative,NA,1,1,1,NA,3,7,7,FALSE,0,FALSE,0,0,TRUE,off,off,NA,NA,NA
20240529_112233_quarto,2024-05-29,quarto,2024-05-29T14:22:33Z,2024-05-29T14:22:33Z,cooperative,NA,1,1,1,NA,2,8,4,FALSE,0,TRUE,1,1,TRUE,off,off,NA,NA,NA
20240529_112402_quarto,2024-05-29,quarto,2024-05-29T14:24:02Z,2024-05-29T14:24:02Z,cooperative,NA,1,1,1,NA,3,6,6,FALSE,0,FALSE,0,0,TRUE,off,off,NA,NA,NA
20240529_112615_quarto,2024-05-29,quarto,2024-05-29T14:26:15Z,2024-05-29T14:26:15Z,cooperative,NA,1,1,1,NA,2,9,6,FALSE,0,FALSE,0,0,TRUE,off,off,NA,NA,NA
20240529_112753_quarto,2024-05-29,quarto,2024-05-29T14:27:53Z,2024-05-29T14:27:53Z,cooperative,NA,1,1,1,NA,1,9,7,FALSE,0,FALSE,0,0,TRUE,off,off,NA,NA,NA
20240529_113539_quarto,2024-05-29,quarto,2024-05-29T14:35:39Z,2024-05-29T14:35:39Z,cooperative,NA,1,1,1,JH; 33,2,9,7,FALSE,0,TRUE,1,2,TRUE,off,off,NA,NA,NA
20240529_113806_quarto,2024-05-29,quarto,2024-05-29T14:38:06Z,2024-05-29T14:38:06Z,cooperative,NA,1,2,1,33,1,9,6,FALSE,0,FALSE,0,0,TRUE,off,off,6D,4155,NA
20240529_114800_quarto,2024-05-29,quarto,2024-05-29T14:48:00Z,2024-05-29T14:48:00Z,cooperative,4,1,1,1,33,1,3,NA,FALSE,0,TRUE,1,2,TRUE,off,on,NA,NA,NA
20240529_120322_quarto,2024-05-29,quarto,2024-05-29T15:03:22Z,2024-05-29T15:03:22Z,cooperative,5,1,1,1,NA,1,5,7,FALSE,0,FALSE,1,0,TRUE,off,NA,NA,NA,NA
20240529_120619_quarto,2024-05-29,quarto,2024-05-29T15:06:19Z,2024-05-29T15:06:19Z,cooperative,5,1,2,1,NA,2,5,21,FALSE,0,FALSE,0,0,TRUE,off,NA,NA,NA,NA
20240529_120930_quarto,2024-05-29,quarto,2024-05-29T15:09:30Z,2024-05-29T15:09:30Z,cooperative,5,1,1,1,NA,1,5,7,FALSE,0,FALSE,0,0,TRUE,off,NA,NA,NA,NA
20240529_120953_quarto,2024-05-29,quarto,2024-05-29T15:09:53Z,2024-05-29T15:09:53Z,cooperative,5,1,1,1,NA,3,5,21;4,FALSE,0,TRUE,2,2,TRUE,off,NA,NA,6945,NA
20240529_121100_quarto,2024-05-29,quarto,2024-05-29T15:11:00Z,2024-05-29T15:11:00Z,cooperative,5,1,1,1,NA,2,5,7,FALSE,0,FALSE,0,0,TRUE,off,NA,NA,6945,NA
20240529_121158_quarto,2024-05-29,quarto,2024-05-29T15:11:58Z,2024-05-29T15:11:58Z,cooperative,5,1,2,1,NA,1,5,NA,FALSE,0,FALSE,0,0,TRUE,off,NA,NA,6950,NA
20240529_121257_quarto,2024-05-29,quarto,2024-05-29T15:12:57Z,2024-05-29T15:12:57Z,cooperative,5,1,2,1,NA,2,5,7,FALSE,0,FALSE,0,0,TRUE,off,NA,NA,NA,NA
20240529_121327_quarto,2024-05-29,quarto,2024-05-29T15:13:27Z,2024-05-29T15:13:27Z,cooperative,5,1,2,1,NA,1,5,NA,FALSE,0,FALSE,0,0,TRUE,off,NA,NA,NA,NA
20240529_121338_quarto,2024-05-29,quarto,2024-05-29T15:13:38Z,2024-05-29T15:13:38Z,cooperative,5,1,2,1,NA,1,7,7,FALSE,0,TRUE,1,2,TRUE,off,NA,NA,NA,NA
20240529_121810_quarto,2024-05-29,quarto,2024-05-29T15:18:10Z,2024-05-29T15:18:10Z,cooperative,5,1,2,1,NA,1,7,NA,FALSE,0,FALSE,0,0,TRUE,off,NA,NA,NA,NA
20240529_122147_quarto,2024-05-29,quarto,2024-05-29T15:21:47Z,2024-05-29T15:21:47Z,cooperative,5,1,2,1,10,1,6,NA,FALSE,0,TRUE,1,1,TRUE,off,NA,NA,6986,NA
20240529_122256_quarto,2024-05-29,quarto,2024-05-29T15:22:56Z,2024-05-29T15:22:56Z,cooperative,5,1,2,1,10,1,6,NA,FALSE,0,FALSE,0,0,TRUE,off,NA,NA,NA,NA
20240529_122710_quarto,2024-05-29,quarto,2024-05-29T15:27:10Z,2024-05-29T15:27:10Z,cooperative,NA,1,2,1,NA,3,7,6,FALSE,0,FALSE,0,0,TRUE,off,NA,6D,4243,NA
20240529_122848_quarto,2024-05-29,quarto,2024-05-29T15:28:48Z,2024-05-29T15:28:48Z,cooperative,6,1,2,1,NA,2,7,7,FALSE,0,TRUE,2,3,TRUE,off,NA,NA,NA,NA
20240529_140236_quarto,2024-05-29,quarto,2024-05-29T17:02:36Z,2024-05-29T17:02:36Z,cooperative,9,1,1,1,NA,1,9,NA,FALSE,0,TRUE,1,1,TRUE,off,On,NA,NA,NA
20240529_140550_quarto,2024-05-29,quarto,2024-05-29T17:05:50Z,2024-05-29T17:05:50Z,cooperative,9,1,1,1,NA,2,8,7,FALSE,0,FALSE,0,0,TRUE,off,NA,NA,NA,NA
20240529_140626_quarto,2024-05-29,quarto,2024-05-29T17:06:26Z,2024-05-29T17:06:26Z,cooperative,9,1,1,1,NA,2,7,NA,FALSE,0,FALSE,0,0,TRUE,off,NA,NA,NA,NA
20240529_140810_quarto,2024-05-29,quarto,2024-05-29T17:08:10Z,2024-05-29T17:08:10Z,cooperative,9,1,1,1,NA,2,8,NA,FALSE,0,FALSE,0,0,TRUE,off,NA,NA,NA,NA
20240529_141058_quarto,2024-05-29,quarto,2024-05-29T17:10:58Z,2024-05-29T17:10:58Z,cooperative,9,1,1,1,NA,1,6,1,FALSE,0,FALSE,0,0,TRUE,off,NA,NA,NA,NA
20240529_141257_quarto,2024-05-29,quarto,2024-05-29T17:12:57Z,2024-05-29T17:12:57Z,cooperative,NA,1,1,1,NA,1,9,6,FALSE,0,FALSE,0,0,TRUE,off,NA,NA,NA,NA
20240529_141330_quarto,2024-05-29,quarto,2024-05-29T17:13:30Z,2024-05-29T17:13:30Z,cooperative,NA,1,1,1,NA,1,8,7,FALSE,0,TRUE,1,1,TRUE,off,NA,NA,NA,NA
20240529_141700_quarto,2024-05-29,quarto,2024-05-29T17:17:00Z,2024-05-29T17:17:00Z,cooperative,NA,1,1,1,NA,2,9,6,FALSE,0,TRUE,1,2,TRUE,off,NA,NA,NA,NA
20240529_141855_quarto,2024-05-29,quarto,2024-05-29T17:18:55Z,2024-05-29T17:18:55Z,cooperative,NA,1,1,1,NA,2,8,4,FALSE,0,FALSE,0,0,TRUE,off,NA,NA,NA,NA
20240529_142007_quarto,2024-05-29,quarto,2024-05-29T17:20:07Z,2024-05-29T17:20:07Z,cooperative,NA,1,1,1,NA,2,8,NA,FALSE,0,FALSE,0,0,TRUE,off,NA,NA,NA,NA
20240530_110358_tesoura,2024-05-30,tesoura,2024-05-30T14:03:58Z,2024-05-30T14:03:58Z,cooperative,3,1,1,1,NA,3,10,62,FALSE,0,FALSE,0,0,TRUE,on:11:04:20,on 169:11:04:10,NA,NA,NA
20240530_110505_tesoura,2024-05-30,tesoura,2024-05-30T14:05:05Z,2024-05-30T14:05:05Z,cooperative,3,1,1,1,NA,2,10,23,FALSE,0,TRUE,1,1,TRUE,on,on,NA,NA,NA
20240530_110709_tesoura,2024-05-30,tesoura,2024-05-30T14:07:09Z,2024-05-30T14:07:09Z,cooperative,3,1,1,1,NA,1,10,NA,FALSE,0,FALSE,0,0,TRUE,on,on,NA,NA,NA
20240530_110748_tesoura,2024-05-30,tesoura,2024-05-30T14:07:48Z,2024-05-30T14:07:48Z,cooperative,3,1,1,1,NA,1,10,89,FALSE,0,FALSE,0,0,TRUE,on,on,NA,NA,NA
20240530_111244_quarto,2024-05-30,quarto,2024-05-30T14:12:44Z,2024-05-30T14:12:44Z,cooperative,3,1,1,1,JH,3,6,89,FALSE,0,FALSE,0,0,TRUE,on,on,NA,NA,NA
20240530_111412_quarto,2024-05-30,quarto,2024-05-30T14:14:12Z,2024-05-30T14:14:12Z,cooperative,3,1,1,1,NA,2,7,NA,FALSE,0,FALSE,0,0,TRUE,on,on,NA,NA,NA
20240530_113041_quarto,2024-05-30,quarto,2024-05-30T14:30:41Z,2024-05-30T14:30:41Z,cooperative,4,1,1,1,NA,3,7,NA,FALSE,0,FALSE,0,0,TRUE,on,on,NA,NA,NA
20240530_113201_quarto,2024-05-30,quarto,2024-05-30T14:32:01Z,2024-05-30T14:32:01Z,cooperative,4,1,1,1,NA,5,7,89,FALSE,0,TRUE,1,1,TRUE,on,on,NA,NA,NA
20240530_113959_quarto,2024-05-30,quarto,2024-05-30T14:39:59Z,2024-05-30T14:39:59Z,cooperative,4,1,1,1,NA,1,8,21,FALSE,0,FALSE,0,0,TRUE,on,on,NA,NA,NA
20240530_121900_quarto,2024-05-30,quarto,2024-05-30T15:19:00Z,2024-05-30T15:19:00Z,cooperative,5,1,1,1,NA,4,11,50,FALSE,0,FALSE,0,0,TRUE,on,on,NA,NA,NA
20240531_120201_tesoura,2024-05-31,tesoura,2024-05-31T15:02:01Z,2024-05-31T15:02:01Z,cooperative,NA,1,1,1,NA,2,4,23;4,FALSE,0,FALSE,0,0,TRUE,off,off,NA,NA,NA
20240531_120659_tesoura,2024-05-31,tesoura,2024-05-31T15:06:59Z,2024-05-31T15:06:59Z,cooperative,NA,1,1,1,NA,2,8,NA,FALSE,0,TRUE,1,1,TRUE,off,off,NA,NA,NA
20240531_121623_tesoura,2024-05-31,tesoura,2024-05-31T15:16:23Z,2024-05-31T15:16:23Z,cooperative,NA,1,1,1,JH,2,3,NA,FALSE,0,FALSE,0,0,TRUE,off,off,6D,NA,NA
20240531_125625_tesoura,2024-05-31,tesoura,2024-05-31T15:56:25Z,2024-05-31T15:56:25Z,cooperative,5,1,1,1,NA,5,10,4;2;23,FALSE,0,FALSE,0,0,TRUE,on: 12:56:55,on 183: 12:56:55,NA,NA,NA
20240531_125753_tesoura,2024-05-31,tesoura,2024-05-31T15:57:53Z,2024-05-31T15:57:53Z,cooperative,5,1,1,1,NA,3,7,NA,FALSE,0,FALSE,NA,NA,TRUE,on,on,NA,NA,NA
20240531_125843_tesoura,2024-05-31,tesoura,2024-05-31T15:58:43Z,2024-05-31T15:58:43Z,cooperative,5,1,1,1,NA,2,13,NA,FALSE,0,TRUE,1,9,TRUE,on,on,NA,NA,NA
20240531_125921_tesoura,2024-05-31,tesoura,2024-05-31T15:59:21Z,2024-05-31T15:59:21Z,cooperative,5,1,1,1,NA,1,13,4,FALSE,0,TRUE,1,11,TRUE,on,on,NA,NA,NA
20240531_125959_tesoura,2024-05-31,tesoura,2024-05-31T15:59:59Z,2024-05-31T15:59:59Z,cooperative,5,1,1,1,NA,2,13,89,FALSE,0,TRUE,1,3,TRUE,on,on,NA,NA,NA
20240531_130024_tesoura,2024-05-31,tesoura,2024-05-31T16:00:24Z,2024-05-31T16:00:24Z,cooperative,5,1,1,1,NA,1,13,23,FALSE,0,FALSE,NA,NA,TRUE,on,on,NA,NA,NA
20240531_130114_tesoura,2024-05-31,tesoura,2024-05-31T16:01:14Z,2024-05-31T16:01:14Z,cooperative,5,1,1,1,NA,1,13,2,FALSE,0,FALSE,NA,NA,TRUE,on,on,NA,NA,NA
20240531_130141_tesoura,2024-05-31,tesoura,2024-05-31T16:01:41Z,2024-05-31T16:01:41Z,cooperative,5,1,1,1,NA,2,13,NA,FALSE,0,FALSE,NA,NA,TRUE,on,on,NA,NA,NA
20240531_130202_tesoura,2024-05-31,tesoura,2024-05-31T16:02:02Z,2024-05-31T16:02:02Z,cooperative,5,1,1,1,NA,2,13,23;89,FALSE,0,FALSE,NA,NA,TRUE,on,on,NA,NA,NA
20240531_131350_quarto,2024-05-31,quarto,2024-05-31T16:13:50Z,2024-05-31T16:13:50Z,cooperative,NA,1,1,1,NA,2,4,NA,FALSE,0,FALSE,0,0,TRUE,off,off,NA,NA,NA
20240531_132313_quarto,2024-05-31,quarto,2024-05-31T16:23:13Z,2024-05-31T16:23:13Z,cooperative,NA,1,1,1,NA,3,4,NA,FALSE,0,FALSE,2,0,TRUE,off,off,NA,NA,CHECK FISH
20240531_132652_tesoura,2024-05-31,tesoura,2024-05-31T16:26:52Z,2024-05-31T16:26:52Z,cooperative,NA,1,1,1,NA,2,11,50;2,FALSE,0,FALSE,0,0,TRUE,off,off,NA,NA,NA
20240531_132712_tesoura,2024-05-31,tesoura,2024-05-31T16:27:12Z,2024-05-31T16:27:12Z,cooperative,NA,1,1,1,NA,1,11,4,FALSE,0,FALSE,0,0,TRUE,off,off,NA,NA,NA
20240531_132720_tesoura,2024-05-31,tesoura,2024-05-31T16:27:20Z,2024-05-31T16:27:20Z,cooperative,NA,1,1,1,NA,2,11,NA,FALSE,0,TRUE,1,1,TRUE,off,off,6D,4858,NA
20240531_132842_tesoura,2024-05-31,tesoura,2024-05-31T16:28:42Z,2024-05-31T16:28:42Z,cooperative,NA,1,1,1,NA,1,11,4,FALSE,0,FALSE,0,0,TRUE,off,off,6D,4860,NA
20240601_091253_tesoura,2024-06-01,tesoura,2024-06-01T12:12:53Z,2024-06-01T12:12:53Z,cooperative,1,1,1,1,NA,2,5,NA,FALSE,0,FALSE,0,0,TRUE,off,on 186: 09:10:00,NA,7496,NA
20240601_091404_tesoura,2024-06-01,tesoura,2024-06-01T12:14:04Z,2024-06-01T12:14:04Z,cooperative,1,1,1,1,NA,1,7,NA,FALSE,0,FALSE,0,0,TRUE,off,on,NA,NA,NA
20240601_091427_tesoura,2024-06-01,tesoura,2024-06-01T12:14:27Z,2024-06-01T12:14:27Z,cooperative,1,1,1,1,JH,1,7,NA,FALSE,0,FALSE,0,0,TRUE,off,on,NA,7500,NA
20240601_091535_tesoura,2024-06-01,tesoura,2024-06-01T12:15:35Z,2024-06-01T12:15:35Z,cooperative,1,1,1,1,NA,1,7,NA,FALSE,0,FALSE,0,0,TRUE,off,on,NA,7502,NA
20240601_092438_quarto,2024-06-01,quarto,2024-06-01T12:24:38Z,2024-06-01T12:24:38Z,cooperative,2,1,1,1,NA,2,5,NA,FALSE,0,FALSE,0,0,TRUE,on: 09:20:55,on 187: 09:20:00,NA,7521,NA
20240601_092503_quarto,2024-06-01,quarto,2024-06-01T12:25:03Z,2024-06-01T12:25:03Z,cooperative,2,1,1,1,NA,2,5,NA,FALSE,0,FALSE,0,0,TRUE,on,on,NA,NA,NA
20240601_092609_quarto,2024-06-01,quarto,2024-06-01T12:26:09Z,2024-06-01T12:26:09Z,cooperative,2,1,1,1,NA,2,5,NA,FALSE,0,FALSE,0,0,TRUE,on,on,NA,NA,NA
20240601_093121_tesoura,2024-06-01,tesoura,2024-06-01T12:31:21Z,2024-06-01T12:31:21Z,cooperative,2,1,2,1,NA,2,5,21,FALSE,0,FALSE,0,0,TRUE,on,on,NA,7528,NA
20240601_093235_tesoura,2024-06-01,tesoura,2024-06-01T12:32:35Z,2024-06-01T12:32:35Z,cooperative,2,1,2,1,NA,1,5,NA,FALSE,0,FALSE,0,0,TRUE,on,on,NA,7533,NA
20240601_100335_tesoura,2024-06-01,tesoura,2024-06-01T13:03:35Z,2024-06-01T13:03:35Z,cooperative,NA,1,3,1,NA,1,8,50,FALSE,0,FALSE,0,0,TRUE,off,off,NA,7563,NA
20240601_100427_tesoura,2024-06-01,tesoura,2024-06-01T13:04:27Z,2024-06-01T13:04:27Z,cooperative,4,1,3,1,NA,1,8,NA,FALSE,0,FALSE,0,0,TRUE,on: 10:05:00,on 190: 10:05:00,NA,7568,NA
20240601_100757_tesoura,2024-06-01,tesoura,2024-06-01T13:07:57Z,2024-06-01T13:07:57Z,cooperative,4,1,3,1,NA,1,8,NA,FALSE,0,FALSE,0,0,TRUE,on,on,NA,7571,NA
20240601_100844_tesoura,2024-06-01,tesoura,2024-06-01T13:08:44Z,2024-06-01T13:08:44Z,cooperative,4,1,3,1,NA,2,8,NA,FALSE,0,FALSE,0,0,TRUE,on,on,NA,7573,NA
20240601_100923_tesoura,2024-06-01,tesoura,2024-06-01T13:09:23Z,2024-06-01T13:09:23Z,cooperative,4,1,3,1,NA,1,9,NA,FALSE,0,FALSE,0,0,TRUE,on,on,NA,7576,NA
20240601_102446_tesoura,2024-06-01,tesoura,2024-06-01T13:24:46Z,2024-06-01T13:24:46Z,cooperative,NA,1,3,1,NA,3,12,NA,FALSE,0,FALSE,0,0,TRUE,off: 10:18:18,off 10:18:00,NA,7589,NA
20240601_104322_tesoura,2024-06-01,tesoura,2024-06-01T13:43:22Z,2024-06-01T13:43:22Z,cooperative,5,1,3,1,NA,5,14,4;79;89;6,FALSE,0,FALSE,0,0,TRUE,on: 10:41:10,on 191: 10:41:00,NA,7696,NA
20240601_105342_tesoura,2024-06-01,tesoura,2024-06-01T13:53:42Z,2024-06-01T13:53:42Z,cooperative,5,1,3,1,NA,3,16,50,FALSE,0,FALSE,0,0,TRUE,on,on,NA,NA,NA
20240601_105427_tesoura,2024-06-01,tesoura,2024-06-01T13:54:27Z,2024-06-01T13:54:27Z,cooperative,5,1,3,1,NA,3,16,6;21,FALSE,0,FALSE,0,0,TRUE,on,on,NA,NA,NA
20240601_110809_tesoura,2024-06-01,tesoura,2024-06-01T14:08:09Z,2024-06-01T14:08:09Z,cooperative,NA,1,3,1,NA,3,14,6;89,FALSE,0,FALSE,0,0,TRUE,off: 10:54:00,off 10:54:00,NA,7758,NA
20240601_111529_tesoura,2024-06-01,tesoura,2024-06-01T14:15:29Z,2024-06-01T14:15:29Z,cooperative,NA,1,3,1,NA,2,17,NA,FALSE,0,FALSE,0,0,TRUE,off,off,NA,NA,NA
20240601_111600_tesoura,2024-06-01,tesoura,2024-06-01T14:16:00Z,2024-06-01T14:16:00Z,cooperative,NA,1,3,1,JH,1,17,NA,FALSE,0,FALSE,0,0,TRUE,off,off,NA,NA,NA
20240601_111617_tesoura,2024-06-01,tesoura,2024-06-01T14:16:17Z,2024-06-01T14:16:17Z,cooperative,NA,1,3,1,NA,1,17,NA,FALSE,0,FALSE,0,0,TRUE,off,off,NA,NA,NA
20240601_111753_tesoura,2024-06-01,tesoura,2024-06-01T14:17:53Z,2024-06-01T14:17:53Z,cooperative,NA,1,3,1,NA,5,17,79;50,FALSE,0,FALSE,0,0,TRUE,off,off,NA,7774,NA
20240601_112550_tesoura,2024-06-01,tesoura,2024-06-01T14:25:50Z,2024-06-01T14:25:50Z,cooperative,NA,1,3,1,NA,3,16,50,FALSE,0,FALSE,0,0,TRUE,off,off,NA,7803,NA
20240601_112637_tesoura,2024-06-01,tesoura,2024-06-01T14:26:37Z,2024-06-01T14:26:37Z,cooperative,NA,1,3,1,NA,4,16,NA,FALSE,0,FALSE,0,0,TRUE,off,off,NA,7811,NA
20240601_121612_tesoura,2024-06-01,tesoura,2024-06-01T15:16:12Z,2024-06-01T15:16:12Z,cooperative,7,1,NA,1,NA,4,17,50,FALSE,0,FALSE,0,0,TRUE,off,on,NA,NA,NA
20240601_124621_quarto,2024-06-01,quarto,2024-06-01T15:46:21Z,2024-06-01T15:46:21Z,cooperative,NA,1,1,1,NA,1,4,NA,FALSE,0,TRUE,1,3,TRUE,off,off,NA,NA,NA
20240601_132939_tesoura,2024-06-01,tesoura,2024-06-01T16:29:39Z,2024-06-01T16:29:39Z,cooperative,NA,1,3,1,NA,8,20,23;50;5;79;21,FALSE,0,FALSE,0,0,TRUE,off,off,NA,7987,NA
20240601_134210_quarto,2024-06-01,quarto,2024-06-01T16:42:10Z,2024-06-01T16:42:10Z,cooperative,8,1,2,1,NA,3,11,NA,FALSE,0,TRUE,1,3,TRUE,off,on,NA,7992,NA
20240601_134356_tesoura,2024-06-01,tesoura,2024-06-01T16:43:56Z,2024-06-01T16:43:56Z,cooperative,8,1,2,1,NA,4,18,NA,FALSE,0,FALSE,0,0,TRUE,off,on,NA,7999,NA
20240601_135305_quarto,2024-06-01,quarto,2024-06-01T16:53:05Z,2024-06-01T16:53:05Z,cooperative,8,1,2,1,NA,2,10,NA,FALSE,0,FALSE,0,0,TRUE,off,on,NA,NA,NA
